pv_wp,battery_kwh,cost_index,years_ok_study,mean_study,max_study,years_ok_pvgis,mean_pvgis,max_pvgis
400.0,7.0,16912.036419755255,15,0.0891837899543379,1.4155251141552512,14,0.2139806653442124,1.7237442922374429
400.0,10.0,20264.079774003505,16,0.0,0.0,16,0.03353310502283105,0.5365296803652968
450.0,0.75,10153.612765071404,0,4.357683724455423,6.404109589041096,0,5.810706967213115,8.242009132420092
450.0,1.0,10432.94971125876,0,2.8562029811363128,5.3881278538812785,0,3.9613119744491856,6.472602739726027
450.0,1.25,10712.286657446111,1,1.995695395738204,4.897260273972603,0,2.8890031221149286,5.799086757990867
450.0,1.5,10991.623603633467,6,1.4538536754248073,4.4520547945205475,1,2.1767784514808994,5.365296803652968
450.0,1.75,11270.960549820822,8,1.1215987349352496,4.052511415525114,4,1.7083968828754648,4.954337899543379
450.0,2.0,11550.297496008174,10,0.8649248633879781,3.6415525114155254,6,1.376853463333084,4.554794520547945
450.0,2.5,12108.971388382883,14,0.5198820395738203,2.865296803652968,11,0.903440564413504,3.744292237442922
450.0,3.0,12667.645280757592,14,0.3338007928487661,2.04337899543379,13,0.614674174089877,2.9566210045662102
450.0,4.0,13784.993065507006,14,0.1533961187214612,1.2442922374429224,14,0.3230889911919555,1.6210045662100456
450.0,5.0,14902.340850256423,15,0.11772260273972603,1.1757990867579908,14,0.19477739726027396,1.461187214611872
450.0,7.0,17137.036419755255,16,0.05136986301369863,0.821917808219178,15,0.09703196347031963,1.461187214611872
450.0,10.0,20489.079774003505,16,0.0,0.0,16,0.0,0.0
500.0,0.75,10378.612765071404,0,3.5847887348104903,5.627853881278539,0,5.024967562442299,7.214611872146119
500.0,1.0,10657.94971125876,1,2.2430668619158123,4.794520547945205,0,3.29465778376625,5.810502283105023
500.0,1.25,10937.286657446111,5,1.4759576097262768,4.3493150684931505,1,2.3036728516356018,5.273972602739726
500.0,1.5,11216.623603633467,10,1.0239390735334482,3.8926940639269407,3,1.6513543460089328,4.885844748858448
500.0,1.75,11495.960549820822,12,0.7316209265913116,3.5273972602739727,8,1.2499727087855876,4.4520547945205475
500.0,2.0,11775.297496008174,15,0.5198820395738204,3.116438356164384,9,0.9683234773061856,4.06392694063927
500.0,2.5,12333.971388382883,15,0.2760525831524316,2.317351598173516,14,0.575503483918457,3.3105022831050226
500.0,3.0,12892.645280757592,15,0.15266705342216233,1.4840182648401825,14,0.34880121391321706,2.4771689497716896
500.0,4.0,14009.993065507007,16,0.1084474885844749,0.9018264840182649,14,0.16338470319634701,1.3584474885844748
500.0,5.0,15127.340850256423,16,0.07562785388127855,0.8333333333333334,15,0.12699771689497716,1.1757990867579908
500.0,7.0,17362.036419755255,16,0.010702054794520547,0.17123287671232876,16,0.06207191780821918,0.9931506849315069
500.0,10.0,20714.079774003505,16,0.0,0.0,16,0.0,0.0
550.0,0.75,10603.612765071404,0,2.9858615914364846,5.0,0,4.364030881178731,6.392694063926941
550.0,1.0,10882.94971125876,2,1.800296148663822,4.269406392694064,0,2.7706177327394768,5.319634703196347
550.0,1.25,11162.286657446111,9,1.113742763929436,3.7899543378995433,1,1.8623622183546673,4.8173515981735155
550.0,1.5,11441.623603633467,12,0.7173281277291215,3.3904109589041096,7,1.2756108553534447,4.4063926940639275
550.0,1.75,11720.960549820822,15,0.45426616263692393,2.990867579908676,12,0.9234157839908177,3.9954337899543377
550.0,2.0,12000.297496008174,15,0.3102445760660728,2.6255707762557075,15,0.6489246481772588,3.6073059360730597
550.0,2.5,12558.971388382883,15,0.16904568081443225,1.7465753424657535,15,0.35093577675474713,2.7968036529680362
550.0,3.0,13117.645280757592,15,0.10558775918856203,1.13013698630137,15,0.20901756306609773,1.9977168949771689
550.0,4.0,14234.993065507007,16,0.0684931506849315,0.5707762557077625,15,0.12343036529680367,1.1073059360730595
550.0,5.0,15352.340850256423,16,0.038527397260273974,0.5365296803652968,16,0.091324200913242,0.8675799086757991
550.0,7.0,17587.036419755255,16,0.0,0.0,16,0.027111872146118723,0.4337899543378996
550.0,10.0,20939.079774003505,16,0.0,0.0,16,0.0,0.0
600.0,0.75,10828.612765071404,0,2.504643405195,4.531963470319635,0,3.8207173846595306,5.924657534246576
600.0,1.0,11107.94971125876,3,1.419577859495471,3.824200913242009,1,2.3578225197744342,4.920091324200913
