pv_w,battery_kwh,lolp,curtailed_kwh,cost_index
400,0.75,0.04189497716894977,219.3220294814199,9928.612765071404
400,1.0,0.026940639269406392,217.4092530029862,10207.94971125876
400,1.25,0.019292237442922376,216.35445899722245,10487.286657446113
400,1.5,0.014269406392694063,215.71856664462044,10766.623603633467
400,1.75,0.012442922374429224,215.46411362434912,11045.960549820822
400,2.0,0.011301369863013699,215.24832846307405,11325.297496008174
400,2.5,0.00821917808219178,214.81676781941633,11883.971388382883
400,3.0,0.005707762557077625,214.38522096195038,12442.645280757592
400,4.0,0.0,213.5270644341023,13559.993065507006
400,5.0,0.0,213.32423610719374,14677.340850256423
400,7.0,0.0,212.9185797311152,16912.036419755255
400,10.0,0.0,212.3100958480626,20264.079774003505
450,0.75,0.034817351598173514,262.1297657007018,10153.612765071404
450,1.0,0.021575342465753426,260.4574666788112,10432.94971125876
450,1.25,0.015068493150684932,259.56306548809044,10712.286657446111
450,1.5,0.011757990867579908,259.11010375801794,10991.623603633467
450,1.75,0.010388127853881279,258.8943093659015,11270.960549820822
450,2.0,0.009018264840182649,258.67851845242467,11550.297496008174
450,2.5,0.006392694063926941,258.2469436075391,12108.971388382883
450,3.0,0.003538812785388128,257.81537880778336,12667.645280757592
450,4.0,0.0,257.1730928600098,13784.993065507006
450,5.0,0.0,256.97025081170386,14902.340850256423
450,7.0,0.0,256.5645667548664,17137.036419755255
450,10.0,0.0,255.9560408714291,20489.079774003505
500,0.75,0.02865296803652968,305.0266046206379,10378.612765071404
500,1.0,0.017351598173515982,303.6006294439606,10657.94971125876
500,1.25,0.012100456621004566,302.8771452384675,10937.286657446111
500,1.5,0.009474885844748858,302.5300571061959,11216.623603633467
500,1.75,0.008105022831050229,302.3142581774685,11495.960549820822
500,2.0,0.0069634703196347035,302.09846148787784,11775.297496008174
500,2.5,0.004452054794520548,301.66687578983186,12333.971388382883
500,3.0,0.0017123287671232876,301.23529958253283,12892.645280757592
500,4.0,0.0,300.80787147099255,14009.993065507007
500,5.0,0.0,300.6050112282933,15127.340850256423
500,7.0,0.0,300.19929081450005,17362.036419755255
500,10.0,0.0,299.59071054628026,20714.079774003505
550,0.75,0.023515981735159817,348.02644359610287,10603.612765071404
550,1.0,0.014611872146118721,346.8868147566692,10882.94971125876
550,1.25,0.00993150684931507,346.2521047696359,11162.286657446111
550,1.5,0.008105022831050229,345.9687163116643,11441.623603633467
550,1.75,0.00684931506849315,345.7527702461494,11720.960549820822
550,2.0,0.005593607305936073,345.5368270588024,12000.297496008174
550,2.5,0.0027397260273972603,345.1049468160717,12558.971388382883
550,3.0,0.00034246575342465754,344.6732001013316,13117.645280757592
550,4.0,0.0,344.4342876785074,14234.993065507007
550,5.0,0.0,344.23141814988924,15352.340850256423
550,7.0,0.0,343.82567914243424,17587.036419755255
550,10.0,0.0,343.2170707911043,20939.079774003505
600,0.75,0.01952054794520548,391.1509114811051,10828.612765071404
600,1.0,0.012328767123287671,390.22250385680906,11107.94971125876
600,1.25,0.00821917808219178,389.65215586959056,11387.286657446111
600,1.5,0.00684931506849315,389.4142481841834,11666.623603633467
600,1.75,0.005365296803652968,389.1982556067454,11945.960549820822
600,2.0,0.004223744292237443,388.9823097432338,12225.297496008174
600,2.5,0.0014840182648401827,388.5504260183064,12783.971388382883
600,3.0,0.0,388.2584161210407,13342.645280757592
600,4.0,0.0,388.05554254070273,14459.993065507007
600,5.0,0.0,387.85266898855974,15577.340850256423
600,7.0,0.0,387.4469219031904,17812.036419755255
600,10.0,0.0,386.8383015911641,21164.079774003505
650,0.75,0.016894977168949773,434.41893128028005,11053.612765071404
650,1.0,0.010273972602739725,433.57177229655224,11332.94971125876
650,1.25,0.006506849315068493,433.071406826653,11612.286657446111
650,1.5,0.005251141552511416,432.8553733451066,11891.623603633467
650,1.75,0.003995433789954338,432.6393429223972,12170.960549820822
650,2.0,0.002625570776255708,432.4233825986991,12450.297496008174
650,2.5,0.00011415525114155251,431.9915997158305,13008.971388382883
650,3.0,0.0,431.8752087704571,13567.645280757592
650,4.0,0.0,431.67233201901973,14684.993065507007
650,5.0,0.0,431.4694555757653,15802.340850256423
650,7.0,0.0,431.0637027636553,18037.036419755255
650,10.0,0.0,430.45507415666805,21389.079774003505
700,0.75,0.014269406392694063,477.69993603615404,11278.612765071404
